Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
845	-0.78131	0.	-0.15071	7.088e-003
846	0.12346	0.	-0.16444	2.109e-002
847	7.6055e-002	0.	-0.10083	5.6248e-002
848	-1.0964	0.	-0.77116	3.2271e-004
849	-0.13933	0.	-0.72127	-9.8688e-004
850	-1.1395	0.	-0.60454	5.6039e-004
851	-0.57302	0.	-9.7046e-002	3.736e-002
852	-0.49797	0.	-9.3096e-002	5.9921e-002
853	0.54563	0.	-0.14233	3.0872e-003
854	0.43972	0.	-0.28649	3.0896e-003
855	-0.72611	0.	-0.62139	3.9348e-004
856	-0.26618	0.	-0.93734	-2.4626e-004
857	-1.3057	0.	-0.13036	1.199e-003
858	-1.075	0.	-0.33501	1.5024e-003
859	-0.9354	0.	-0.13377	3.9979e-003
860	0.73604	0.	-0.44085	1.0015e-003
861	0.35691	0.	-0.84307	1.1672e-004
862	-0.13646	0.	-0.36652	-7.5525e-003
863	-0.27907	0.	-0.49569	-3.6469e-003
864	-0.16646	0.	-0.28563	-1.3764e-002
865	0.61549	0.	-0.93385	1.0637e-004
866	-0.10131	0.	-0.16583	-3.0339e-002
867	-0.40036	0.	-0.23529	-7.1681e-003
868	-0.49049	0.	-0.65255	-6.0054e-004
869	-0.19799	0.	-0.55786	-2.7075e-003
870	0.52656	0.	-0.63668	5.4793e-004
871	0.69503	0.	-0.597	5.6482e-004
872	0.12944	0.	-0.24679	5.8989e-003
873	-0.2026	0.	-0.2043	-3.5139e-002
874	0.22005	0.	-0.75305	-2.9489e-006
875	-0.95572	0.	-0.93587	1.0435e-004
876	-0.34098	0.	-0.43003	-4.04e-003
877	-0.63401	0.	-0.36808	2.4694e-003
878	-0.79721	0.	-0.53395	1.1732e-003
879	0.30349	0.	-0.20908	6.5552e-003
880	0.22919	0.	-0.48011	9.8716e-004
881	-0.67313	0.	-0.49639	7.4346e-004
882	-0.61833	0.	-0.70658	-1.4242e-004
883	-0.30696	0.	-0.59292	-2.0963e-003
884	-0.76028	0.	-0.74547	1.9664e-004
885	-1.9309e-002	0.	-0.24471	-4.1516e-003
886	-1.1547	0.	-0.45659	8.8046e-004
887	0.47841	0.	-0.95511	6.9909e-005
888	0.44708	0.	-0.44918	1.5238e-003
889	2.7841e-002	0.	-8.095e-002	8.9775e-002
890	-1.3065	0.	-0.56914	5.8217e-004
891	-0.99712	0.	-0.64943	5.814e-004
892	-0.66416	0.	-0.21949	9.1617e-003
893	0.24204	0.	-0.61914	4.0257e-004
894	-0.17174	0.	-0.8417	-5.1846e-004
895	-7.4323e-003	0.	-0.31688	-2.6542e-003
896	0.70662	0.	-0.12987	1.7524e-003
897	-0.45312	0.	-0.28997	-1.6218e-003
898	-6.8638e-002	0.	-0.12775	-3.4834e-002
899	-7.0523e-002	0.	-0.84158	-4.7873e-004
900	-0.31692	0.	-0.13636	-5.7915e-002
901	-0.47777	0.	-0.54767	-1.1387e-003
902	0.88867	0.	-0.40998	8.1153e-004
903	-0.56093	0.	-0.19715	1.5801e-002
904	0.8781	0.	-0.96438	1.1407e-004
905	-0.37103	0.	-0.97799	-1.6387e-004
906	-1.2026	0.	-0.351	1.1507e-003
907	0.86744	0.	-0.68588	3.6905e-004
908	-0.10198	0.	-0.43414	-4.6674e-003
909	-0.80841	0.	-0.86833	1.0842e-004
910	0.87684	0.	-0.16368	1.1669e-003
911	-0.26016	0.	-0.42105	-5.7921e-003
912	-1.325	0.	-0.96141	8.0475e-005
913	-0.46762	0.	-8.1362e-002	9.354e-002
914	-0.85502	0.	-0.44372	1.7032e-003
915	-1.325	0.	-0.29222	9.6086e-004
916	-0.12368	0.	-0.96378	-2.4135e-004
917	0.34563	0.	-0.97635	4.3877e-005
918	-0.37367	0.	-0.29627	-7.8566e-003
919	-0.43801	0.	-0.11375	2.6866e-002
920	-0.67561	0.	-0.11912	1.6323e-002
921	-0.40211	0.	-0.60922	-1.3417e-003
922	0.75369	0.	-0.94487	1.1232e-004
923	-0.15477	0.	-0.6313	-1.8096e-003
924	-7.4744e-002	0.	-0.21858	-1.1961e-002
925	-5.9362e-002	0.	-0.3623	-4.9509e-003
926	0.16045	0.	-8.9605e-002	3.8436e-002
927	-0.9146	0.	-0.52938	1.0778e-003
928	-0.95244	0.	-0.40104	1.5414e-003
929	-1.1902	0.	-0.23256	1.3295e-003
930	-1.969e-002	0.	-0.11067	-7.0667e-003
